Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value,Phylo_Dist_Root,Phylo_Branch_Len,Salinity_Tol
Leontodon,Asteraceae,Asterales,0.378787879,0.060606061,0.860182371,0.0,0.00210989,0.015625,1.0,0.666666667,1.0,2.58694816475,0.6654010416875,1.527142857,43.68361506,35.0,1.0,7.835820895522388
Leonurus,Lamiaceae,Lamiales,0.0,0.0,0.5,0.0,0.004320557,0.958333333375,1.0,0.5,1.0,1.5795454545454546,0.664,0.81,,30.0,1.0,2.127659574468085
Lepechinia,Lamiaceae,Lamiales,0.0,0.0,1.0,1.0,0.004320557,0.958333333375,1.0,0.7129528985652174,0.9986772486666666,2.0,0.664,1.1319000933529413,,32.0,1.0,2.127659574468085
Lepidium,Brassicaceae,Brassicales,0.014992504,0.00862069,0.370411568,0.099137931,0.00485306,0.0,1.0,0.916666667,1.0,2.0,0.4929733334,0.521666667,51.81277337,22.0,1.0,100.0
Lepidospartum,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Lepidosperma,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.0316129767777777,2.2,0.0945,0.9907597402857142,,22.0,1.0,25.0
Lepidotis,Lycopodiaceae,Lycophyta,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,0.5,0.8173756359705927,1.875,0.6304592000547441,4.049714285666667,,3.0,1.0,0.0
Lepilaena,Potamogetonaceae,Alismatales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4375,0.0,2.3942552466726874,0.6304592000547441,0.53,,12.0,1.0,0.0
Leptinella,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,33.0,1.0,7.835820895522388
Leptocarpus,Restionaceae,Poales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,,17.0,1.0,0.0
Leptochloa,Poaceae,Poales,0.0,0.0,0.05,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,29.0,1.0,100.0
Leptodactylon,Polemoniaceae,Ericales,0.0,0.0,1.0,0.375,0.0,0.2876006946967245,1.0,0.8333333333333334,1.0,2.3942552466726874,0.4076666666666666,1.7000000000000002,,20.0,1.0,0.0
Leptomeria,Santalaceae,Santalales,0.0,0.0,1.0,1.0,0.002139037,0.0,1.0,0.8928571430000001,0.6583333333333333,2.2,0.6304592000547441,39.71222222,,19.0,1.0,0.0
Leptorhynchos,Asteraceae,Asterales,0.0,0.0,0.666666667,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,39.0,1.0,7.835820895522388
Leptospermum,Myrtaceae,Myrtales,0.790513834,0.086956522,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.5507212102,0.8098125,0.8061394557142857,,23.0,1.0,23.076923076923077
Lepyrodia,Restionaceae,Poales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,,18.0,1.0,0.0
Lespedeza,Fabaceae,Fabales,2.666666667,0.32,0.92,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,26.0,1.0,19.801980198019802
Lesquerella,Brassicaceae,Brassicales,0.0,0.0,0.625,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.69,,20.0,1.0,8.045977011494253
Lessingia,Asteraceae,Asterales,0.0,0.0,0.071428571,0.071428571,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,42.0,1.0,7.835820895522388
Leucanthemopsis,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,12.57,,23.0,1.0,7.835820895522388
Leucanthemum,Asteraceae,Asterales,0.0,0.0,0.9375,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,12.28555556,46.13867943,36.0,1.0,7.835820895522388
Leucochrysum,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,39.0,1.0,7.835820895522388
Leucojum,Amaryllidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,3.5,0.8200000000000001,32.81666667,5.920112715,19.0,1.0,0.0
Leucopogon,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333332,1.9659090908333328,0.9123333333333332,0.8798214285,,26.0,1.0,0.0
Leucothoe,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333332,1.9659090908333328,0.9123333333333332,0.8798214285,,26.0,1.0,0.0
Leuzea,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Levenhookia,Stylidiaceae,Asterales,0.0,0.0,0.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,1.53,,21.0,1.0,0.0
Lewisia,Montiaceae,Caryophyllales,4.093567251,0.368421053,1.0,0.0,0.0,0.2876006946967245,1.0,0.75,1.0,1.0,0.6304592000547441,3.916666667,30.46047688,21.0,1.0,0.0
Leymus,Poaceae,Poales,4.285714286,0.3,1.0,0.0,0.074314214,1.0,1.0,0.0,0.0,1.7807017544210528,0.4968928571428571,12.29333333,27.80101131,27.0,1.0,100.0
Liatris,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.97,3.3862005286025645,,39.0,1.0,7.835820895522388
Libertia,Iridaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.4307692308,1.0,0.53365384625,1.0,2.0,0.826,3.12506072625,,18.0,1.0,7.6923076923076925
Ligularia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,36.0,1.0,7.835820895522388
Ligusticum,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.833333333,1.0,4.0,0.925,2.5124782609130434,,27.0,1.0,100.0
Ligustrum,Oleaceae,Lamiales,0.0,0.0,1.0,1.0,0.003252033,0.25,1.0,1.0,1.0,3.0,0.9775,1.325,0.0,24.0,1.0,11.11111111111111
Lilaeopsis,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,31.0,1.0,100.0
Lilium,Liliaceae,Liliales,1.505376344,0.225806452,1.0,0.0,0.0,0.2876006946967245,1.0,0.75,1.0,2.3942552466726874,0.82,37.98583333,13.38998651,19.0,1.0,0.0
Limnanthes,Limnanthaceae,Brassicales,0.0,0.0,0.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.7014,1.39,,16.0,1.0,0.0
Limonium,Plumbaginaceae,Caryophyllales,0.12642225,0.07079646,0.955752212,0.044247788,0.001196172,0.2876006946967245,1.0,0.75,1.0,1.333333333,0.6304592000547441,4.695555556,51.21710909,19.0,1.0,100.0
Limosella,Plantaginaceae,Lamiales,4.444444444,0.2,0.15,0.0,0.005925926,1.0,1.0,0.75,1.0,1.5,0.6612222223333334,1.208066109923077,,29.0,1.0,6.896551724137931
Linanthus,Polemoniaceae,Ericales,0.0,0.0,0.066666667,0.0,0.0,0.2876006946967245,1.0,0.8333333333333334,1.0,2.3942552466726874,0.11,1.32,,24.0,1.0,0.0
Linaria,Plantaginaceae,Lamiales,0.289395071,0.149038462,0.451374207,0.0,0.005925926,1.0,1.0,0.6875,1.0,1.5,0.6612222223333334,0.87,,28.0,1.0,6.896551724137931
Lindernia,Linderniaceae,Lamiales,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,2.3942552466726874,0.6304592000547441,3.61002258814534,,21.0,1.0,0.0
Lindsaea,Lindsaeaceae,Monilophyta,5.0,0.1,1.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,,11.0,1.0,0.0
Linum,Linaceae,Malpighiales,0.0,0.0,0.510721553,0.144736842,0.0,0.0,1.0,0.85,1.0,4.0,0.6304592000547441,0.915,61.56648452,18.0,1.0,100.0
Liparis,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,3.5,0.6304592000547441,9.7,,20.0,1.0,0.0
Lipocarpha,Cyperaceae,Poales,0.0,0.0,0.0,0.0,0.00045977,0.0,1.0,0.5235119047857143,0.0,2.2,0.0945,0.9907597402857142,,26.0,1.0,25.0
Lipochaeta,Asteraceae,Asterales,1.578947368,0.15,0.95,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Listera,Orchidaceae,Asparagales,1.098901099,0.071428571,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,16.0,1.0,0.0
Lithodora,Boraginaceae,Boraginales,0.0,0.0,1.0,1.0,0.001824818,0.0,1.0,0.8851851851666667,1.0,3.0,0.7039500000000001,1.4171923077000002,,20.0,1.0,4.878048780487805
Lithophragma,Saxifragaceae,Saxifragales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,0.5833333334999999,1.0,2.3942552466726874,0.6304592000547441,1.406666667,,19.0,1.0,0.0
Lithospermum,Boraginaceae,Boraginales,0.0,0.0,0.722222222,0.0,0.001824818,0.0,1.0,1.0,1.0,2.9123376622857142,0.7039500000000001,1.4171923077000002,,25.0,1.0,4.878048780487805
Lobelia,Campanulaceae,Asterales,0.12195122,0.024390244,0.794117647,0.317073171,0.0,1.0,1.0,1.0,1.0,2.083333333,0.73,5.473,38.99487322,22.0,1.0,0.0
Lobularia,Brassicaceae,Brassicales,0.0,0.0,0.5,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.55,5.142594772,35.0,1.0,100.0
Loeflingia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,3.240740740777778,0.5151666666666667,1.21415601275,,17.0,1.0,13.793103448275861
Loeseliastrum,Polemoniaceae,Ericales,0.0,0.0,0.0,0.0,0.0,0.2876006946967245,1.0,0.8333333333333334,1.0,2.3942552466726874,0.4076666666666666,1.7000000000000002,,24.0,1.0,0.0
Logania,Loganiaceae,Gentianales,0.0,0.0,1.0,0.666666667,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.625,0.6304592000547441,3.61002258814534,,22.0,1.0,0.0
Logfia,Asteraceae,Asterales,10.0,0.25,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,37.0,1.0,7.835820895522388
Lolium,Poaceae,Poales,5.538461538,0.692307692,0.333333333,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.82,2.8,9.5995342,28.0,1.0,100.0
Lomandra,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,,21.0,1.0,3.0303030303030303
Lomatia,Proteaceae,Proteales,0.0,0.0,1.0,1.0,0.000625,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.7608333333333333,0.8766666666666666,,14.0,1.0,0.0
Lomatium,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,37.0,1.0,11.764705882352942
Lomatogonium,Gentianaceae,Gentianales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.9545454545,0.723,4.839333333333333,,26.0,1.0,0.0
Lonicera,Caprifoliaceae,Dipsacales,0.175336061,0.050847458,1.0,1.0,0.0,0.2876006946967245,1.0,0.857142857,1.0,3.5,0.6304592000547441,1.955,63.95099137,21.0,1.0,0.0
Lophochloa,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,17.0,1.0,22.36842105263158
Lotononis,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,1.0,1.0,0.9291558728928572,1.0,0.0,0.5700679541176471,1.6492406904042554,,22.0,1.0,19.801980198019802
Lotus,Fabaceae,Fabales,0.1143903,0.053191489,0.680851064,0.021276596,0.096494845,1.0,1.0,0.928571429,1.0,1.0,0.5700679541176471,0.813055556,34.0913313,31.0,1.0,100.0
Ludwigia,Onagraceae,Myrtales,0.476190476,0.047619048,1.0,0.047619048,0.001538462,0.0,1.0,0.5,1.0,2.0,0.2,1.09,5.189774541,16.0,1.0,100.0
Lunaria,Brassicaceae,Brassicales,0.0,0.0,0.666666667,0.0,0.00485306,0.0,1.0,0.75,1.0,2.9222222222222225,0.4929733334,1.85,,25.0,1.0,8.045977011494253
Lupinus,Fabaceae,Fabales,0.043459365,0.025423729,0.618644068,0.076923077,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.5,0.361923077,0.837971014,23.76764836,22.0,1.0,19.801980198019802
Luzula,Juncaceae,Poales,0.085251492,0.028985507,0.872881356,0.0,0.0,0.2876006946967245,1.0,0.5,0.078947368,2.3942552466726874,0.056,1.232553191,42.33943167,15.0,1.0,50.0
Lychnis,Caryophyllaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,3.240740740777778,0.5151666666666667,1.21415601275,,23.0,1.0,13.793103448275861
Lycium,Solanaceae,Solanales,0.0,0.0,1.0,1.0,0.089837398,0.0070921986666666,1.0,0.5,1.0,0.0,0.25625,2.427142857,18.99752354,24.0,1.0,100.0
Lycopersicon,Solanaceae,Solanales,0.0,0.0,0.625,0.0,0.089837398,0.0070921986666666,1.0,1.0,1.0,1.3402777776666666,0.135,1.147222222,9.259217862,27.0,1.0,21.428571428571427
Lycopodiella,Lycopodiaceae,Lycophyta,10.0,0.2,1.0,0.0,0.0,0.2876006946967245,1.0,0.5,0.8173756359705927,1.875,0.6304592000547441,4.049714285666667,,3.0,1.0,0.0
Lycopodium,Lycopodiaceae,Lycophyta,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,0.5,0.8173756359705927,1.875,0.6304592000547441,3.942,25.29695832,3.0,1.0,0.0
Lycopus,Lamiaceae,Lamiales,0.0,0.0,1.0,0.0,0.004320557,0.958333333375,1.0,0.5,1.0,1.5795454545454546,0.664,1.1319000933529413,,33.0,1.0,2.127659574468085
Lycurus,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,30.0,1.0,22.36842105263158
Lygodesmia,Asteraceae,Asterales,0.0,0.0,0.857142857,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Lygos,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,17.0,1.0,19.801980198019802
Lyonia,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333332,1.75,0.9123333333333332,0.8798214285,,24.0,1.0,0.0
Lyperanthus,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,23.0,1.0,0.0
Lysichiton,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.2,1.0,3.0,0.6304592000547441,3.938777056090909,,12.0,1.0,0.0
Lysimachia,Primulaceae,Ericales,0.150829563,0.038461538,0.976744186,0.211538462,0.0,0.0,1.0,0.428571429,0.944444444,5.0,0.741,2.385,10.37682907,22.0,1.0,100.0
Lysiosepalum,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.3485,1.2520882353333334,,20.0,1.0,17.24137931034483
Lythrum,Lythraceae,Myrtales,0.158730159,0.027777778,0.5,0.0,0.0,0.0,1.0,0.833333333,1.0,2.3942552466726874,0.684,3.61002258814534,,20.0,1.0,25.0
Machaeranthera,Asteraceae,Asterales,0.246305419,0.034482759,0.529411765,0.086206897,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,1.763333333,29.78440691,39.0,1.0,7.835820895522388
Machaerina,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.0316129767777777,2.2,0.0945,0.9907597402857142,,22.0,1.0,25.0
Macroptilium,Fabaceae,Fabales,0.0,0.0,0.5,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.033333333,32.9364159,30.0,1.0,100.0
Madia,Asteraceae,Asterales,0.793650794,0.107142857,0.068965517,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,48.0,1.0,7.835820895522388
Magnolia,Magnoliaceae,Magnoliales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,1.0,2.802325581,0.5185,4.268333333,53.32801928,9.0,1.0,0.0
Mahonia,Berberidaceae,Ranunculales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,1.0,0.833333333,1.0,2.0,0.6304592000547441,2.7507894735,,14.0,1.0,0.0
Maianthemum,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.9,0.956,16.94909091,24.90633622,24.0,1.0,3.0303030303030303
Maireana,Amaranthaceae,Caryophyllales,0.216450216,0.022727273,1.0,0.727272727,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.448412698428572,0.199,1.43,,22.0,1.0,100.0
Malabaila,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,35.0,1.0,11.764705882352942
Malacothamnus,Malvaceae,Malvales,0.0,0.0,1.0,1.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.3485,1.2520882353333334,,30.0,1.0,17.24137931034483
Malacothrix,Asteraceae,Asterales,0.0,0.0,0.105263158,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,36.0,1.0,7.835820895522388
Malaxis,Orchidaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,20.0,1.0,0.0
Malcolmia,Brassicaceae,Brassicales,0.0,0.0,0.1,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.33,29.9984695,22.0,1.0,8.045977011494253
Malope,Malvaceae,Malvales,0.0,0.0,0.25,0.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.3485,1.2520882353333334,,30.0,1.0,17.24137931034483
Malus,Rosaceae,Rosales,1.098901099,0.071428571,1.0,1.0,0.001060071,0.0,1.0,1.0,1.0,2.333333333,0.8256875,0.943162393,30.67836462,26.0,1.0,2.7777777777777777
Malva,Malvaceae,Malvales,0.317124736,0.068181818,0.25,0.0,0.006153846,0.0,1.0,1.0,1.0,3.56964285725,0.64,1.188,34.81363168,31.0,1.0,100.0
Malvastrum,Malvaceae,Malvales,0.0,0.0,0.75,0.0,0.006153846,0.0,1.0,1.0,1.0,3.56964285725,0.3485,1.2520882353333334,,27.0,1.0,17.24137931034483
Malvella,Malvaceae,Malvales,0.0,0.0,1.0,0.0,0.006153846,0.0,1.0,1.0,0.9333333333,3.56964285725,0.3485,1.2520882353333334,,20.0,1.0,100.0
Mammillaria,Cactaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,3.25,0.6304592000547441,3.294117647,60.76258263,23.0,1.0,0.0
Mandragora,Solanaceae,Solanales,0.0,0.0,1.0,0.0,0.089837398,0.0070921986666666,1.0,0.859375,1.0,1.3402777776666666,0.25625,2.460350907,,24.0,1.0,21.428571428571427
Marah,Cucurbitaceae,Cucurbitales,20.0,0.4,1.0,0.0,0.024852071,0.0,0.75,1.0,1.0,2.0,0.498,1.0245289855,,20.0,1.0,0.0
Marina,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,23.0,1.0,19.801980198019802
Mariscus,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,1.0,1.0,0.5235119047857143,0.0316129767777777,2.2,0.0945,0.9907597402857142,,19.0,1.0,25.0
Marrubium,Lamiaceae,Lamiales,4.545454545,0.25,1.0,0.0,0.004320557,0.958333333375,1.0,0.75,1.0,1.5795454545454546,0.664,1.1319000933529413,,34.0,1.0,2.127659574468085
Marsdenia,Apocynaceae,Gentianales,0.0,0.0,1.0,0.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,2.0,0.981,0.6835416667499999,,27.0,1.0,12.5
Marsilea,Marsileaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,0.5,0.8173756359705927,2.3942552466726874,0.6304592000547441,4.08,,11.0,1.0,0.0
Matelea,Apocynaceae,Gentianales,0.0,0.0,1.0,1.0,0.000658617,0.0,1.0,0.4166666666666667,1.0,2.75,0.981,0.6835416667499999,,27.0,1.0,12.5
Matricaria,Asteraceae,Asterales,0.0,0.0,0.25,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,2.7525,27.3348096,36.0,1.0,7.835820895522388
Matthiola,Brassicaceae,Brassicales,0.0,0.0,0.433333333,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,2.147142857,15.71517422,23.0,1.0,8.045977011494253
Maurandya,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,1.0,1.0,0.753702001625,0.834375,1.5,0.6612222223333334,1.208066109923077,,28.0,1.0,6.896551724137931
Meconella,Papaveraceae,Ranunculales,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9583333333333334,1.0,2.3942552466726874,0.23,1.1532142857142855,,12.0,1.0,6.666666666666667
Medicago,Fabaceae,Fabales,0.0,0.0,0.3,0.012195122,0.096494845,0.7719298245789473,1.0,0.857142857,1.0,4.0,0.0595,1.118,42.16043435,33.0,1.0,100.0
Megalodonta,Asteraceae,Asterales,0.0,0.0,0.6092541790456273,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Melaleuca,Myrtaceae,Myrtales,2.564102564,0.153846154,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.5507212102,0.935,0.883333333,8.496853018,22.0,1.0,100.0
Melampyrum,Orobanchaceae,Lamiales,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5,0.7155,8.24,,25.0,1.0,22.22222222222222
Melastoma,Melastomataceae,Myrtales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,1.0,2.25,0.6304592000547441,3.61002258814534,,20.0,1.0,0.0
Melianthus,Melianthaceae,Geraniales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.64,,13.0,1.0,0.0
Melica,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.4968928571428571,2.53,,21.0,1.0,22.36842105263158
Melilotus,Fabaceae,Fabales,0.0,0.0,0.042857143,0.0,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.075313283157895,0.5700679541176471,1.23,0.0,34.0,1.0,100.0
Menkea,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,,20.0,1.0,8.045977011494253
Menodora,Oleaceae,Lamiales,0.0,0.0,1.0,0.7,0.003252033,0.25,1.0,0.70833333325,0.875,3.083333333333333,0.9775,1.28191666675,,25.0,1.0,11.11111111111111
Mentha,Lamiaceae,Lamiales,4.444444444,0.777777778,0.956521739,0.0,0.004320557,0.958333333375,1.0,0.28125,1.0,1.5795454545454546,0.664,0.74,89.03549411,33.0,1.0,2.127659574468085
Mentzelia,Loasaceae,Cornales,0.153609831,0.047619048,0.351015459,0.106060606,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.6,,17.0,1.0,0.0
Mercurialis,Euphorbiaceae,Malpighiales,2.777777778,0.111111111,0.777777778,0.0,0.01239531,0.0333333333333333,1.0,0.666666667,0.5,2.2299770105714285,0.58,1.687142857,46.98623198,26.0,1.0,7.142857142857143
Merendera,Colchicaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.3942552466726874,0.7468,10.4050757585,,15.0,1.0,0.0
Merremia,Convolvulaceae,Solanales,0.0,0.0,0.7878738113333333,0.5,0.044375,0.0,1.0,0.6666666666666666,1.0,2.0,0.3845,2.54897222225,,23.0,1.0,37.5
Mertensia,Boraginaceae,Boraginales,4.210526316,0.4,1.0,0.0,0.001824818,0.0,1.0,1.0,0.5,2.9123376622857142,0.7039500000000001,1.4171923077000002,,21.0,1.0,100.0
Mesembryanthemum,Aizoaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.000990099,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.6304592000547441,0.43,,19.0,1.0,100.0
Metrosideros,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.0,0.71,0.8061394557142857,,22.0,1.0,23.076923076923077
Microcybe,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,1.880867816,,23.0,1.0,0.0
